1.270833333333333259e+00 9.587233179303935593e-01 2.393135900298897238e-04
1.291666666666666519e+00 9.803848515514648199e-01 1.100638998971388170e-03
1.312500000000000000e+00 9.994134605169022745e-01 -5.676004531445064290e-04
1.333333333333333259e+00 1.009724372580123708e+00 1.074399667929808492e-04
1.354166666666666519e+00 1.006493557859219568e+00 9.399332345964946838e-04
1.375000000000000000e+00 1.009741249377654526e+00 7.037371482326597229e-04
1.395833333333333259e+00 1.027657797022511144e+00 -1.493733506585825498e-03
1.416666666666666519e+00 1.027940913994219718e+00 -6.255120841303299243e-04
1.437500000000000000e+00 1.019838936984069466e+00 3.160043817739431799e-04
1.458333333333333259e+00 1.007898426223938326e+00 -5.100183862998711008e-04
1.479166666666666519e+00 9.985468706442320874e-01 2.218323201216666502e-03
1.500000000000000000e+00 9.946643329918785081e-01 -4.914414934426411443e-04
1.520833333333333259e+00 9.790410092331066627e-01 -2.027730594708635685e-04
1.541666666666666519e+00 9.747692398117783208e-01 9.617877227216298014e-04
1.562500000000000000e+00 9.717708903398851739e-01 4.131659290436447010e-04
1.583333333333333259e+00 9.743038659884710739e-01 -1.815930715059615465e-04
1.604166666666666519e+00 9.693733563856218316e-01 -9.456169111009353999e-04
1.625000000000000000e+00 9.551525194134602437e-01 3.768925717459577435e-04
1.645833333333333259e+00 9.421679235159476917e-01 1.298870550472990904e-03
1.666666666666666519e+00 9.295999254900032538e-01 5.988690301227856966e-04
1.687500000000000000e+00 9.220496851464519139e-01 -9.727294018201528654e-04
1.708333333333333259e+00 9.026834116922796136e-01 2.170968696220888349e-03
1.729166666666666519e+00 8.843056891758235283e-01 -1.808222362544867996e-03
1.750000000000000000e+00 8.910797660393393604e-01 -1.978357052253486292e-03
1.770833333333333259e+00 8.954982418360925012e-01 1.200696530571535503e-03
1.791666666666666519e+00 8.890053381095156526e-01 2.823005982533626250e-04
1.812500000000000000e+00 8.760774572896979917e-01 -6.868731828800503586e-04
1.833333333333333259e+00 8.729114797601202902e-01 -1.373213409444162033e-03
1.854166666666666519e+00 8.880599363450042416e-01 2.900999799100372704e-03
1.875000000000000000e+00 8.934670020042945193e-01 1.463635901943024413e-04
1.895833333333333259e+00 9.003806328367813805e-01 6.677514635572143805e-04
1.916666666666666519e+00 9.046721612908263932e-01 3.973563715477270147e-04
1.937500000000000000e+00 9.261586339260764467e-01 5.435099471639473880e-04
1.958333333333333259e+00 9.491882590725871927e-01 6.751180756560074426e-04
1.979166666666666519e+00 9.668318592580991133e-01 9.155300121935953201e-04
2.000000000000000000e+00 9.743977203067933912e-01 -4.690280009508408831e-04
2.020833333333333037e+00 9.899153569613141634e-01 -3.645524829398057425e-04
2.041666666666666519e+00 9.984130932910607603e-01 -2.176278510448626750e-03
2.062500000000000000e+00 1.002593067863786658e+00 -9.753805081269243012e-04
2.083333333333333037e+00 9.963669747227379414e-01 3.388909955583935935e-04
2.104166666666666519e+00 9.758837675265560341e-01 1.306279219378363166e-03
2.125000000000000000e+00 9.701924673808816069e-01 7.487994079702301603e-04
2.145833333333333037e+00 9.727916144750352601e-01 -4.258654298474130783e-04
2.166666666666666519e+00 9.654606443768637414e-01 -1.578966140106442947e-03
2.187500000000000000e+00 9.819827072066812379e-01 -3.471698931784291710e-03
2.208333333333333037e+00 1.002483177480235410e+00 1.439667468475998822e-03
2.229166666666666519e+00 1.032249441053570527e+00 -7.365362331376871987e-04
2.250000000000000000e+00 1.050140194060615428e+00 -5.605812577550741121e-04
2.270833333333333037e+00 1.034690630682804313e+00 1.644674598850858871e-04
2.291666666666666519e+00 1.012850405155417022e+00 -1.756950059239862326e-03
2.312500000000000000e+00 9.966666869074914947e-01 -4.372277251394211047e-04
2.333333333333333037e+00 9.883018654205929510e-01 2.529339937212467596e-03
2.354166666666666519e+00 9.945602170987166701e-01 6.317336732216784819e-04
2.375000000000000000e+00 9.913145874082402997e-01 4.490614456418204857e-04
2.395833333333333037e+00 9.993064090239702768e-01 -1.978118097477198252e-03
2.416666666666666519e+00 9.993278287751496958e-01 2.804502368228300666e-03
2.437500000000000000e+00 9.824889097703286556e-01 -1.778493635782928389e-03
2.458333333333333037e+00 9.656688548349813273e-01 2.402905944305498264e-03
2.479166666666666519e+00 9.626676937839929726e-01 -2.643820018984759362e-03
2.500000000000000000e+00 9.780516598267959827e-01 1.756706798405525526e-03
2.520833333333333037e+00 9.964611681247314001e-01 2.022567836250281983e-03
2.541666666666666519e+00 1.012839187566102694e+00 -1.030511401659793330e-03
2.562500000000000000e+00 1.021852698218396860e+00 5.282254653411034380e-04
2.583333333333333037e+00 1.025810921328025982e+00 6.843507151308313077e-04
2.604166666666666519e+00 1.036407464259757605e+00 -1.017243104039132267e-03
2.625000000000000000e+00 1.035806413019487948e+00 -1.811397013421163016e-03
2.645833333333333037e+00 1.031909243405287446e+00 -1.647146678925956844e-03
2.666666666666666519e+00 1.016760703190398463e+00 6.762602749497596084e-04
2.687500000000000000e+00 1.002033538441490013e+00 -1.063945031492571740e-04
2.708333333333333037e+00 9.781295347639207272e-01 -7.053762916277005754e-04
2.729166666666666519e+00 9.591935838695685446e-01 1.208460013958075323e-03
2.750000000000000000e+00 9.510322118903071775e-01 6.350848867393471585e-04
2.770833333333333037e+00 9.736380340384054310e-01 -9.443284079570417669e-04
2.791666666666666519e+00 1.003671576630554840e+00 -1.501501898771736643e-03
2.812500000000000000e+00 1.027382450865732100e+00 6.540771733600961139e-04
2.833333333333333037e+00 1.031951744037681973e+00 -6.719792106975773982e-04
2.854166666666666519e+00 1.030277966161154080e+00 1.240060781643780377e-04
2.875000000000000000e+00 1.032335538994436863e+00 1.970373715784646922e-03
2.895833333333333037e+00 1.022483151283778424e+00 6.279103000934745625e-04
2.916666666666666519e+00 1.006253699269998858e+00 -1.077833749691545868e-03
2.937500000000000000e+00 9.964480587373260034e-01 2.008264872747160242e-04
2.958333333333333037e+00 9.895690582873890584e-01 -1.190806191019234701e-03
2.979166666666666519e+00 9.883255363987403230e-01 2.010652694935904754e-03
3.000000000000000000e+00 9.881778374733725112e-01 -7.019734370040261150e-04
3.020833333333333037e+00 9.836797429596386699e-01 2.590884337170233252e-04
3.041666666666666519e+00 9.898920779695455918e-01 3.846657183492900090e-04
3.062500000000000000e+00 1.011824182614065926e+00 1.990630854671280594e-04
3.083333333333333037e+00 1.014515144759552845e+00 -2.448186193920673555e-03
3.104166666666666519e+00 1.015315172773722630e+00 -1.808026329979160870e-03
3.125000000000000000e+00 1.016957301739082498e+00 -5.654378444613646732e-04
3.145833333333333037e+00 1.029929239248513539e+00 3.992897916644133237e-04
3.166666666666666519e+00 1.029817770941309663e+00 -1.722240178572133308e-04
3.187500000000000000e+00 1.023038972763819832e+00 -1.196434341438771046e-03
3.208333333333333037e+00 1.011489641705946907e+00 -1.685530398902126146e-03
3.229166666666666519e+00 1.001556017635422124e+00 -5.019469306241795738e-04
3.250000000000000000e+00 1.001933908273557217e+00 -5.855950558496539555e-04
3.270833333333333037e+00 9.885468514721137412e-01 6.410455719909458451e-04
3.291666666666666519e+00 9.785751200325518706e-01 -4.078980776978976663e-04
3.312500000000000000e+00 9.797335320571952666e-01 7.533845705366619232e-04
3.333333333333333037e+00 9.889663171945874964e-01 -7.433122121505067849e-04
3.354166666666666519e+00 9.997977239814821449e-01 -3.199470865178354355e-04
3.375000000000000000e+00 9.879849227987782534e-01 -4.350579745532742672e-04
3.395833333333333037e+00 9.731460879383055929e-01 -9.779587086276122273e-04
3.416666666666666519e+00 9.710932610373745888e-01 7.813983205421627882e-04
3.437500000000000000e+00 9.934757354244844185e-01 -1.016994996368133846e-03
3.458333333333333037e+00 1.010665513730784726e+00 -6.520518874632737216e-04
3.479166666666666519e+00 1.028098134297881439e+00 -9.139955743524654560e-05
3.500000000000000000e+00 1.050298379511144242e+00 -1.621724569945924826e-03
3.520833333333333037e+00 1.055787328722764151e+00 -4.061686979006238932e-04
3.541666666666666519e+00 1.049095989252952332e+00 -8.891329496784857508e-04
3.562500000000000000e+00 1.025716659370740080e+00 -4.851927406028119999e-04
3.583333333333333037e+00 1.006009430061739263e+00 -7.491000333886328353e-05
3.604166666666666519e+00 9.898146635144301486e-01 -9.998920289258309696e-04
3.625000000000000000e+00 9.755317809748541569e-01 -2.750947247754445004e-04
3.645833333333333037e+00 9.566624711003729464e-01 1.635835940440223939e-03
3.666666666666666519e+00 9.320821596378024987e-01 -3.224819781810889219e-05
3.687500000000000000e+00 9.359669907439126524e-01 1.431577716274031039e-03
3.708333333333333037e+00 9.674647910298544984e-01 4.331180525084508980e-04
3.729166666666666519e+00 1.004844900356936632e+00 9.677007622735205039e-04
3.750000000000000000e+00 1.023867802379218261e+00 -9.680737109635323629e-04
3.770833333333333037e+00 1.023510661528902688e+00 1.311339563568908895e-04
3.791666666666666519e+00 1.019345310686833317e+00 1.673911532693448854e-04
3.812500000000000000e+00 1.006165347867984394e+00 -7.657821735936696118e-04
3.833333333333333037e+00 1.003201338503636242e+00 -1.028535405367852259e-03
3.854166666666666519e+00 9.944371306406916133e-01 -1.862831734884122861e-03
3.875000000000000000e+00 1.005060381776821554e+00 1.870174546189540049e-03
3.895833333333333037e+00 1.021427466719015298e+00 -1.215503611690622139e-03
3.916666666666666519e+00 1.021992138397769034e+00 1.682776341527875185e-03
3.937500000000000000e+00 1.017482661267972821e+00 -5.843664670723168128e-04
3.958333333333333037e+00 9.997838881285839863e-01 -1.078116624655917326e-03
3.979166666666666519e+00 9.990593746719799162e-01 7.781489253812470981e-04
4.000000000000000000e+00 9.913153443524816977e-01 -7.889899271835713792e-04
4.020833333333333037e+00 9.733102209075455979e-01 7.105736486553461666e-04
4.041666666666666075e+00 9.651011541386714798e-01 -4.160147060652620078e-04
4.062500000000000000e+00 9.675507639276408334e-01 6.005306201472334227e-04
4.083333333333333037e+00 9.863357382156849873e-01 -1.210232579883881252e-03
4.104166666666666075e+00 9.979999016532246081e-01 1.039188822480960426e-03
4.125000000000000000e+00 1.002123346952967786e+00 6.099658533287557116e-04
4.145833333333333037e+00 1.000329407490632150e+00 -1.149563362578327318e-03
4.166666666666666075e+00 1.000205767831898740e+00 3.303669651268427172e-03
4.187500000000000000e+00 1.001148931311664159e+00 6.751537830006175281e-04
4.208333333333333037e+00 9.936403289728286126e-01 2.863083838163173623e-03
4.229166666666666075e+00 9.758008292462108102e-01 2.000334773435948846e-03
4.250000000000000000e+00 9.635117366852932186e-01 -2.360434752722297645e-04
4.270833333333333037e+00 9.492907135929758988e-01 -5.153396932556786325e-04
4.291666666666666075e+00 9.404926167394601633e-01 -5.043239792760015328e-04
4.312500000000000000e+00 9.223641182929014359e-01 -2.287535688034762673e-03
4.333333333333333037e+00 9.132801300086279550e-01 -8.697938991869342195e-04
4.354166666666666075e+00 9.057004680822996479e-01 3.084575299749632116e-04
4.375000000000000000e+00 8.967493653879221593e-01 1.907446951106010497e-03
4.395833333333333037e+00 8.755662914344750636e-01 -9.659648537227526850e-04
4.416666666666666075e+00 8.588528727250568373e-01 1.102570749203763247e-03
4.437500000000000000e+00 8.475171438928871259e-01 -1.565741676879148919e-03
4.458333333333333037e+00 8.416109044701401976e-01 -7.329000315139154800e-04
4.479166666666666075e+00 8.350851021423822962e-01 -5.720507428619074587e-04
4.500000000000000000e+00 8.350692299695611220e-01 4.647638518718668656e-04
4.520833333333333037e+00 8.577780759168621705e-01 5.716370584010141160e-04
4.541666666666666075e+00 9.027699194053090404e-01 1.202927181017931450e-03
4.562500000000000000e+00 9.311836497473892083e-01 9.635462005061708234e-04
4.583333333333333037e+00 9.405446201595013545e-01 3.039602692531146876e-04
4.604166666666666075e+00 9.411424800460159723e-01 4.879561793857779893e-04
4.625000000000000000e+00 9.472604773439722292e-01 1.985663363871915596e-03
4.645833333333333037e+00 9.686728780416293816e-01 -6.386577265403288158e-04
4.666666666666666075e+00 9.855899919926737196e-01 9.684103988339526868e-04
4.687500000000000000e+00 1.005294285756948902e+00 -2.260179908122814541e-03
4.708333333333333037e+00 1.011062161402067838e+00 5.141678036220107863e-04
4.729166666666666075e+00 1.002897019229016529e+00 -6.040619280988842330e-04
4.750000000000000000e+00 9.789172287867182742e-01 3.213978039387531673e-06
4.770833333333333037e+00 9.580009808954911277e-01 1.300107806317128949e-03
4.791666666666666075e+00 9.547003809519204465e-01 2.058047619079970308e-04
4.812500000000000000e+00 9.785657021434206460e-01 1.106484426511159100e-03
4.833333333333333037e+00 9.996370794617924771e-01 1.842206018923006052e-03
4.854166666666666075e+00 1.005227043815683174e+00 4.863674610821507320e-04
4.875000000000000000e+00 9.946105319864888550e-01 1.463801330775610495e-03
4.895833333333333037e+00 1.002464259226906185e+00 -4.082012220990096653e-04
4.916666666666666075e+00 1.019902366263150562e+00 -1.026235283701755572e-05
4.937500000000000000e+00 1.024280308234690962e+00 -6.532742704980974658e-04
4.958333333333333037e+00 1.031613077442016912e+00 1.303721993307970037e-03
4.979166666666666075e+00 1.026496914782319081e+00 5.176141922419938163e-04
5.000000000000000000e+00 1.016391813303707981e+00 -6.340430773686533007e-04
5.020833333333333037e+00 1.004757330269041793e+00 1.933360420579152358e-04
5.041666666666666075e+00 9.852233959403188246e-01 1.301960486023227316e-03
5.062500000000000000e+00 9.676432770963450114e-01 -4.908498879744148125e-05
5.083333333333333037e+00 9.667650661791414857e-01 -1.186166013562204311e-03
5.104166666666666075e+00 9.768172320964748634e-01 1.648896947342652739e-04
5.125000000000000000e+00 9.983983689262088124e-01 -2.475706988836174662e-03
5.145833333333333037e+00 1.007285967629296453e+00 9.609633054993437125e-04
5.166666666666666075e+00 1.009532858337497618e+00 -5.266594841558506785e-04
5.187500000000000000e+00 1.012837102054377381e+00 -5.866384203488834168e-04
5.208333333333333037e+00 1.014879167126282011e+00 1.094619598474383350e-03
5.229166666666666075e+00 1.003517192180294115e+00 -1.706453596531460866e-03
5.250000000000000000e+00 1.004621826567200227e+00 2.433873303525447424e-03
5.270833333333333037e+00 1.016906179745844740e+00 -6.003025521727792203e-04
5.291666666666666075e+00 1.032716409207945274e+00 -6.540636792311189159e-04
5.312500000000000000e+00 1.027902060258863548e+00 1.276530928958953927e-03
5.333333333333333037e+00 1.004057392463178600e+00 8.858690913880332748e-04
5.354166666666666075e+00 9.852794551402698220e-01 3.064037148843845159e-03
5.375000000000000000e+00 9.794036070236531444e-01 -2.640074795394000188e-04
5.395833333333333037e+00 9.821622187877797616e-01 -1.505082983305121660e-04
5.416666666666666075e+00 9.708528759287727850e-01 -1.849144974954066963e-03
5.437500000000000000e+00 9.708229098537018986e-01 -4.151278466860314513e-04
5.458333333333333037e+00 9.844497778059412285e-01 -9.017891194646947099e-04
5.479166666666666075e+00 1.008869950507846003e+00 -5.609587663818739424e-04
5.500000000000000000e+00 1.020012278392729677e+00 -2.180234695692443835e-03
5.520833333333333037e+00 1.027135381484980181e+00 2.075759449868142675e-03
5.541666666666666075e+00 1.021310376723633562e+00 -1.770754353032050893e-03
5.562500000000000000e+00 1.010625577795771779e+00 -3.502753497989641220e-03
5.583333333333333037e+00 9.994798568603479039e-01 -1.485530526978774083e-03
5.604166666666666075e+00 9.968526954938944362e-01 -7.547994409951887251e-04
5.625000000000000000e+00 1.008704602119474991e+00 -1.436942579071397684e-03
5.645833333333333037e+00 1.020011217068300002e+00 1.372879425915640456e-03
5.666666666666666075e+00 1.037507300184463688e+00 -1.722989732451173193e-04
5.687500000000000000e+00 1.014058940720743651e+00 3.173200550807373389e-05
5.708333333333333037e+00 9.826115536333582812e-01 7.629897053817659598e-04
5.729166666666666075e+00 9.705991015429230595e-01 3.575156587226474818e-04
5.750000000000000000e+00 9.811800879785411711e-01 1.223209121807553685e-03
5.770833333333333037e+00 9.924093089869771012e-01 -1.386846942045181618e-03
5.791666666666666075e+00 9.925832357195333300e-01 -6.843976258492897105e-04
5.812500000000000000e+00 1.005006634925553977e+00 8.324589325869221875e-04
5.833333333333333037e+00 1.005996440983204288e+00 -3.168193077605287351e-03
5.854166666666666075e+00 1.014768415110249400e+00 -1.718980599146550893e-03
5.875000000000000000e+00 1.009010695871786600e+00 6.262402902249333001e-04
5.895833333333333037e+00 1.009709526420326631e+00 -6.003112937436568593e-04
5.916666666666666075e+00 1.006238925091817560e+00 1.170134437637122046e-03
5.937500000000000000e+00 1.008868029828709822e+00 1.011475371066453350e-03
5.958333333333333037e+00 1.000650332120039954e+00 -1.497616100238797739e-03
5.979166666666666075e+00 9.983776865736533335e-01 5.083213593336014489e-04
6.000000000000000000e+00 9.965277916655973511e-01 1.502122319584383095e-03
6.020833333333333037e+00 1.007713179331223508e+00 1.842930020637149001e-04
6.041666666666666075e+00 1.012716833636987612e+00 -1.221831096557336391e-03
6.062500000000000000e+00 1.016664796836694418e+00 1.099237427391712603e-03
6.083333333333333037e+00 1.027273195163073582e+00 7.942806581924943951e-04
6.104166666666666075e+00 1.026868123183955372e+00 6.782634793734954558e-04
6.125000000000000000e+00 1.030384092081745306e+00 8.949236167962396765e-04
6.145833333333333037e+00 1.015051575704524200e+00 -3.743266075284523708e-03
6.166666666666666075e+00 9.815618123546625551e-01 1.101171951351214351e-03
6.187500000000000000e+00 9.620701226649064353e-01 2.260164763223719304e-03
6.208333333333333037e+00 9.601885935916902870e-01 5.457980932866162869e-04
6.229166666666666075e+00 9.741387651382215074e-01 2.409112456246585363e-04
6.250000000000000000e+00 9.817050063292404039e-01 8.705483417392991452e-04
6.270833333333333037e+00 1.002223085255222967e+00 4.227818421063941142e-04
6.291666666666666075e+00 1.016470372689649793e+00 8.147265771257700172e-04
6.312500000000000000e+00 1.031455859763819261e+00 1.838750306763507898e-06
6.333333333333333037e+00 1.036861377964078290e+00 -9.583810681711254402e-04
6.354166666666666075e+00 1.022985875703310343e+00 -1.255403390268266910e-03
6.375000000000000000e+00 1.009196746720975479e+00 -1.247739660289830070e-03
6.395833333333333037e+00 1.003585592370927149e+00 -1.716303188688619169e-03
6.416666666666666075e+00 1.005741528291061337e+00 -1.334677513773883072e-03
6.437500000000000000e+00 1.002507948545787730e+00 2.201582659274828845e-03
6.458333333333333037e+00 1.008283771547567875e+00 9.426195795703034338e-04
6.479166666666666075e+00 1.020921254098649200e+00 -7.812842383558391175e-04
6.500000000000000000e+00 1.014102060152824780e+00 -4.879908674818850939e-04
6.520833333333333037e+00 9.955836612185349210e-01 1.406969136330678781e-04
6.541666666666666075e+00 9.742022534371151954e-01 -8.194312868554476208e-04
6.562500000000000000e+00 9.725071240431523156e-01 8.439607146790607947e-05
6.583333333333333037e+00 9.897742819286940996e-01 9.720051723786400774e-04
6.604166666666666075e+00 1.007611318267928047e+00 -4.467841693521685566e-05
6.625000000000000000e+00 1.013080570008924042e+00 4.200196783274901978e-04
6.645833333333333037e+00 1.008575603527415820e+00 1.108114424199519799e-03
6.666666666666666075e+00 1.002017510884473106e+00 -3.401646950227602689e-04
6.687500000000000000e+00 9.956877734446000217e-01 3.559882489179539648e-04
6.708333333333333037e+00 9.901425751549646215e-01 -3.867219911042017190e-04
6.729166666666666075e+00 9.858164356687156848e-01 -3.566108729302049839e-05
6.750000000000000000e+00 9.995255639448255014e-01 -4.059128313536999920e-04
6.770833333333333037e+00 1.024453848280101331e+00 -6.610873169451440476e-04
6.791666666666666075e+00 1.038550527655850209e+00 2.171398162337793058e-04
6.812500000000000000e+00 1.042488144389507321e+00 7.081816447727655624e-04
6.833333333333333037e+00 1.025425656577245048e+00 1.828805575013053310e-04
6.854166666666666075e+00 1.018939949892220032e+00 6.234086978899150118e-04
6.875000000000000000e+00 1.004073859755040043e+00 -9.224147253015373442e-04
6.895833333333333037e+00 9.816640217108508759e-01 -1.504668990249724255e-03
6.916666666666666075e+00 9.775915857916079865e-01 5.213043787095045060e-04
6.937500000000000000e+00 9.802490532812192514e-01 8.598517389684432041e-04
6.958333333333333037e+00 9.899658155506960711e-01 6.232158324977831007e-05
6.979166666666666075e+00 1.000433053739539613e+00 1.685044725530898506e-03
7.000000000000000000e+00 9.857772909535347239e-01 1.134623497484873360e-03
7.020833333333333037e+00 9.873733653062830573e-01 3.350713550961250536e-03
7.041666666666666075e+00 9.937138456345020465e-01 -2.510106424945819756e-04
7.062500000000000000e+00 1.013044999127833190e+00 -1.248560995119210246e-03
7.083333333333333037e+00 1.019991351815416669e+00 -9.251709884243919293e-04
7.104166666666666075e+00 1.022622757741738830e+00 -7.068722579683204155e-04
7.125000000000000000e+00 1.030823260911860606e+00 5.950392292976431621e-04
7.145833333333333037e+00 1.032895723419926082e+00 -2.697585704951571250e-03
7.166666666666666075e+00 1.022754024386216321e+00 1.648188772613545924e-03
7.187500000000000000e+00 1.001104293045608218e+00 -2.991207389279301786e-04
7.208333333333333037e+00 9.854982112351128309e-01 -3.084919472359397351e-04
7.229166666666666075e+00 9.848352062115922623e-01 -1.349178957531244104e-03
7.250000000000000000e+00 9.892228258186104295e-01 -1.427819393127252579e-04
7.270833333333333037e+00 9.907646883670759852e-01 1.654970958441694112e-05
7.291666666666666075e+00 9.928400788689264456e-01 -1.524311595003465967e-04
7.312500000000000000e+00 1.000904128824229522e+00 4.238240699280380235e-04
7.333333333333333037e+00 1.013839323481424914e+00 -7.370400524387872576e-04
7.354166666666666075e+00 1.004320928704385718e+00 -1.119769700513533958e-03
7.375000000000000000e+00 9.992700626221107107e-01 6.854101631224748499e-04
7.395833333333333037e+00 1.007590544741751692e+00 1.233343172697445834e-04
7.416666666666666075e+00 1.021646786174721822e+00 2.464763189967092319e-04
7.437500000000000000e+00 1.032781512224752563e+00 1.323784068052457925e-03
7.458333333333333037e+00 1.021346620323264842e+00 -1.278205489075856993e-03
7.479166666666666075e+00 1.003950296147094523e+00 -1.069050571563580311e-03
7.500000000000000000e+00 9.887974268789742061e-01 1.571524563536242768e-03
7.520833333333333037e+00 9.780006011837222291e-01 -1.853604196967553177e-03
7.541666666666666075e+00 9.753012757111444442e-01 -1.636765182913767777e-03
7.562500000000000000e+00 9.786810259808663703e-01 1.022327288981244708e-03
7.583333333333333037e+00 9.975979153334562088e-01 2.977502400275482933e-04
7.604166666666666075e+00 1.022216625190397243e+00 1.315401713240948079e-04
7.625000000000000000e+00 1.031488842620981838e+00 -1.145742601254789821e-04
7.645833333333333037e+00 1.023438340622073506e+00 3.908443378446184923e-05
7.666666666666666075e+00 1.012680936985735025e+00 -1.151401433649449008e-04
7.687500000000000000e+00 1.006839048665365333e+00 1.694303378243022925e-03
7.708333333333333037e+00 1.009444133070000138e+00 -4.976851609375938616e-04
7.729166666666666075e+00 1.001427724981738931e+00 -2.017169203472239734e-04
7.750000000000000000e+00 1.002384374619068375e+00 2.243061006531342060e-03
7.770833333333333037e+00 1.004726719573304949e+00 3.438712753729475228e-05
7.791666666666666075e+00 1.013671226233171963e+00 2.790020486906471999e-03
7.812500000000000000e+00 1.013794802418631624e+00 -1.312246262736919392e-04
7.833333333333333037e+00 1.003489119814130026e+00 1.709268728075198120e-03
7.854166666666666075e+00 9.888530460152485935e-01 -2.069180047887097390e-03
7.875000000000000000e+00 9.896541805728044094e-01 1.920555760195829739e-04
7.895833333333333037e+00 9.895344683792540730e-01 -1.980591953938669238e-03
7.916666666666666075e+00 9.776976386294393695e-01 1.055567883255732970e-03
7.937500000000000000e+00 9.853870404069302591e-01 -1.516084770261280981e-03
7.958333333333333037e+00 9.960430921485388112e-01 3.547119429791818941e-04
